Referência;Cor;Tamanho;Coleção;Marcas;Estoque
CSV261175.1 - COLETE ALFAIATARIA;15-1314 - MARROM (Cuban Sand TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261175.1 - COLETE ALFAIATARIA;17-0517 - VERDE (Dusky Green TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261173.2 - CALÇA RETA;15-1314 - MARROM (Cuban Sand TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261173.2 - CALÇA RETA;19-2047 - BORDO (Sangria TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261173.1 - REGATA MACRAME;15-1314 - MARROM (Cuban Sand TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261173.1 - REGATA MACRAME;15-1314 - MARROM (Cuban Sand TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261173.1 - REGATA MACRAME;19-2047 - BORDO (Sangria TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;6
CSV261173.1 - REGATA MACRAME;17-0517 - VERDE (Dusky Green TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261173.1 - REGATA MACRAME;17-0517 - VERDE (Dusky Green TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261173.1 - REGATA MACRAME;17-0517 - VERDE (Dusky Green TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261172 - REGATA BABADOS;11-0202 - BEGE  (Baby`s Breath);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261172 - REGATA BABADOS;11-0202 - BEGE  (Baby`s Breath);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261172 - REGATA BABADOS;11-0202 - BEGE  (Baby`s Breath);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261172 - REGATA BABADOS;18-6031 - VERDE (First Tee TCX) ;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261172 - REGATA BABADOS;18-6031 - VERDE (First Tee TCX) ;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261172 - REGATA BABADOS;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261172 - REGATA BABADOS;19-1761 - VERMELHO  (Tango Red TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261171 - VESTIDO BASIC;18-6024 - VERDE (Amazon TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261171 - VESTIDO BASIC;18-6024 - VERDE (Amazon TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261171 - VESTIDO BASIC;18-6024 - VERDE (Amazon TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261171 - VESTIDO BASIC;18-1664 - VERMELHO  (Fiery Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261171 - VESTIDO BASIC;18-1664 - VERMELHO  (Fiery Red TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261171 - VESTIDO BASIC;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261170 - VESTIDO LISTRAS;16-1610 - NUDE (Brandied Apricot TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261170 - VESTIDO LISTRAS;14-0851 - LARANJA (Samoan Sun);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261169 - VESTIDO LEVE;19-3917 - CINZA (Blackened Pearl;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261169 - VESTIDO LEVE;19-3917 - CINZA (Blackened Pearl;G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261169 - VESTIDO LEVE;17-0517 - VERDE (Dusky Green TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261169 - VESTIDO LEVE;17-0517 - VERDE (Dusky Green TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261168 - MACACÃO ALFAIATARIA;15-1314 - MARROM (Cuban Sand TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261168 - MACACÃO ALFAIATARIA;19-2047 - BORDO (Sangria TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261168 - MACACÃO ALFAIATARIA;19-2047 - BORDO (Sangria TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261168 - MACACÃO ALFAIATARIA;19-2047 - BORDO (Sangria TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261168 - MACACÃO ALFAIATARIA;17-0517 - VERDE (Dusky Green TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261167 - VESTIDO TRICOLINE;18-6330 - VERDE (Juniper TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261167 - VESTIDO TRICOLINE;18-6330 - VERDE (Juniper TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261167 - VESTIDO TRICOLINE;18-6330 - VERDE (Juniper TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261167 - VESTIDO TRICOLINE;18-6330 - VERDE (Juniper TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261167 - VESTIDO TRICOLINE;19-1763 - VERMELHO (Formula One TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261167 - VESTIDO TRICOLINE;19-1763 - VERMELHO (Formula One TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261164 - VESTIDO BORDADO;11-0202 - BEGE  (Baby`s Breath);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261164 - VESTIDO BORDADO;19-3932 - AZUL (Naval Academy);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261163 - SAIA DE TRICOLINE;19-1235 - MARROM (Brunette TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261163 - SAIA DE TRICOLINE;16-3929 - AZUL (Grapemist TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261163 - SAIA DE TRICOLINE;16-3929 - AZUL (Grapemist TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261163 - SAIA DE TRICOLINE;18-1657 - VERMELHO (VERMELHO SALSA;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261162 - VESTIDO BORDADO;18-1664 - VERMELHO  (Fiery Red TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261162 - VESTIDO BORDADO;18-1664 - VERMELHO  (Fiery Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261160.C - COORDENADO REGATA E CALÇA;12-0000 - BRANCO (White Swan TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261160.C - COORDENADO REGATA E CALÇA;12-0000 - BRANCO (White Swan TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261160.C - COORDENADO REGATA E CALÇA;18-1663 - VERMELHO (Chinese Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261160.C - COORDENADO REGATA E CALÇA;18-1663 - VERMELHO (Chinese Red TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261160.2 - CALÇA BORDADA (CSV261161);12-0000 - BRANCO (White Swan TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;6
CSV261160.2 - CALÇA BORDADA (CSV261161);12-0000 - BRANCO (White Swan TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261160.2 - CALÇA BORDADA (CSV261161);18-1664 - VERMELHO  (Fiery Red TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;6
CSV261160.2 - CALÇA BORDADA (CSV261161);18-1664 - VERMELHO  (Fiery Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261160.1 - REGATA BORDADA (CSV261160);18-1664 - VERMELHO  (Fiery Red TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261160.1 - REGATA BORDADA (CSV261160);18-1664 - VERMELHO  (Fiery Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261159 - CAMISA BORDADA;12-0000 - BRANCO (White Swan TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261159 - CAMISA BORDADA;12-0000 - BRANCO (White Swan TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261158 - CAMISA ESTAMPADA;CSV26R011 - SV26R011 CERRADO ALT6;PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261158 - CAMISA ESTAMPADA;CSV26R011 - SV26R011 CERRADO ALT6;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261158 - CAMISA ESTAMPADA;CSV26R011 - SV26R011 CERRADO ALT6;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;5
CSV261155.2 - CALÇA DETALHADA;19-3921 - AZUL  (Black Iris TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261155.2 - CALÇA DETALHADA;19-3921 - AZUL  (Black Iris TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261155.2 - CALÇA DETALHADA;12-1403 - BEGE (Tapioca TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261155.2 - CALÇA DETALHADA;18-0420 - VERDE  (Four Leaf Clover TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261155.2 - CALÇA DETALHADA;18-0420 - VERDE  (Four Leaf Clover TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261155.2 - CALÇA DETALHADA;18-0420 - VERDE  (Four Leaf Clover TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261155.2 - CALÇA DETALHADA;18-0420 - VERDE  (Four Leaf Clover TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261155.1 - JAQUETA DETALHADA;12-1403 - BEGE (Tapioca TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;6
CSV261155.1 - JAQUETA DETALHADA;12-1403 - BEGE (Tapioca TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261152.2 - CALÇA BORDADA;19-3923 - AZUL MARINHO (Navy Blazer);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261152.1 - CAMISA BLAZER BORDADA;19-3923 - AZUL MARINHO (Navy Blazer);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261152.1 - CAMISA BLAZER BORDADA;19-3923 - AZUL MARINHO (Navy Blazer);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261151 - VESTIDO LINHO BÁSICO;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261151 - VESTIDO LINHO BÁSICO;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.C - COORDENADO BLUSA E CALÇA;18-0937 - MARROM (Bronze Brown TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.C - COORDENADO BLUSA E CALÇA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.2 - CALÇA ALFAIATARIA COM BOLSOS;18-3949 - AZUL (Dazzling Blue TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261149.2 - CALÇA ALFAIATARIA COM BOLSOS;18-3949 - AZUL (Dazzling Blue TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.2 - CALÇA ALFAIATARIA COM BOLSOS;18-3949 - AZUL (Dazzling Blue TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.2 - CALÇA ALFAIATARIA COM BOLSOS;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.2 - CALÇA ALFAIATARIA COM BOLSOS;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261149.1 - BLUSA COM CINTO;18-3949 - AZUL (Dazzling Blue TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261149.1 - BLUSA COM CINTO;18-3949 - AZUL (Dazzling Blue TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261148 - MACACÃO COM CINTO;18-0226 - VERDE (COURTYARD TCX;PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261148 - MACACÃO COM CINTO;14-1209 - BEGE (Smoke Gray TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261147 - VESTIDO GOLA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261147 - VESTIDO GOLA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261146 - VESTIDO FLÚIDO;18-3949 - AZUL (Dazzling Blue TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261146 - VESTIDO FLÚIDO;18-3949 - AZUL (Dazzling Blue TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261145 - CALÇA ALFAIATARIA;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;5
CSV261145 - CALÇA ALFAIATARIA;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261143.C - COORDENADO BLUSA E SHORTS;19-1235 - MARROM (Brunette TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261143.C - COORDENADO BLUSA E SHORTS;18-0430 - VERDE (Avocado TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261143.C - COORDENADO BLUSA E SHORTS;18-0430 - VERDE (Avocado TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261143.C - COORDENADO BLUSA E SHORTS;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261143.C - COORDENADO BLUSA E SHORTS;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261143.C - COORDENADO BLUSA E SHORTS;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261143.2 - SHORT ALFAIATARIA;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261143.2 - SHORT ALFAIATARIA;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;7
CSV261143.2 - SHORT ALFAIATARIA;18-0430 - VERDE (Avocado TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261143.1 - BLUSA BÁSICA;19-1235 - MARROM (Brunette TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261143.1 - BLUSA BÁSICA;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261143.1 - BLUSA BÁSICA;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261143.1 - BLUSA BÁSICA;19-1235 - MARROM (Brunette TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261143.1 - BLUSA BÁSICA;19-1235 - MARROM (Brunette TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-1235 - MARROM (Brunette TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-1235 - MARROM (Brunette TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261142 - REGATA FRANJA;12-0605 - BEGE (Angora);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;12-0605 - BEGE (Angora);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-0000 - PRETO (Raven TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261142 - REGATA FRANJA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261141 - VESTIDO TRANSPASSADO;18-0228 - VERDE (Lime Peel TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261141 - VESTIDO TRANSPASSADO;18-3949 - AZUL (Dazzling Blue TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261141 - VESTIDO TRANSPASSADO;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261141 - VESTIDO TRANSPASSADO;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261141 - VESTIDO TRANSPASSADO;18-1444 - MARROM (Red Earth TC;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261141 - VESTIDO TRANSPASSADO;18-1444 - MARROM (Red Earth TC;GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261140 - VESTIDO ESTAMPA;CSV26R020 - SV26R020 PAYSLEI AREIA ALT1;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261139.2 - CALÇA ESTAMPADA;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261139.2 - CALÇA ESTAMPADA;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;5
CSV261139.1 - REGATA ESTAMPADA;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261139.1 - REGATA ESTAMPADA;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;9
CSV261139.1 - REGATA ESTAMPADA;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261139.1 - REGATA ESTAMPADA;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261137 - VESTIDO CORES;16-4021 - AZUL (Allure TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261136 - COLETE COM CINTO;17-1336 - MARROM (Bran TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261136 - COLETE COM CINTO;17-1336 - MARROM (Bran TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261136 - COLETE COM CINTO;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.C - COORDENADO BLUSA  E CALÇA;18-0950 - MARROM (Cathay Spice TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.C - COORDENADO BLUSA  E CALÇA;18-0950 - MARROM (Cathay Spice TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.C - COORDENADO BLUSA  E CALÇA;18-0950 - MARROM (Cathay Spice TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261135.C - COORDENADO BLUSA  E CALÇA;18-0950 - MARROM (Cathay Spice TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261135.C - COORDENADO BLUSA  E CALÇA;18-0950 - MARROM (Cathay Spice TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.C - COORDENADO BLUSA  E CALÇA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.2 - CALÇA TELA;18-0950 - MARROM (Cathay Spice TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261135.2 - CALÇA TELA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.2 - CALÇA TELA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261135.1 - BLUSA TELA;17-1336 - MARROM (Bran TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261132 - SHORT ESTAMPADO;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261132 - SHORT ESTAMPADO;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;5
CSV261132 - SHORT ESTAMPADO;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;10
CSV261132 - SHORT ESTAMPADO;CSV26R003 - SV26R003 PAYSLEI CAMEL V4 ALT;G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261129.C - COORDENADO BLUSA E CALÇA;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261129.C - COORDENADO BLUSA E CALÇA;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261129.C - COORDENADO BLUSA E CALÇA;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261129.C - COORDENADO BLUSA E CALÇA;19-0000 - PRETO (Raven TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261129.2 - CALÇA CÓS DE ELÁSTICO;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261129.2 - CALÇA CÓS DE ELÁSTICO;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261129.2 - CALÇA CÓS DE ELÁSTICO;19-0000 - PRETO (Raven TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261129.2 - CALÇA CÓS DE ELÁSTICO;19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261129.1 - BLUSA GOLA DEGAGE;19-1235 - MARROM (Brunette TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261129.1 - BLUSA GOLA DEGAGE;19-1235 - MARROM (Brunette TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261129.1 - BLUSA GOLA DEGAGE;18-3949 - AZUL (Dazzling Blue TC);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261128 - VESTIDO BABADOS;19-3926 - AZUL (Crown Blue TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;3
CSV261128 - VESTIDO BABADOS;17-1328 - MARROM (Indian Tan TC;P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261083.2 - SAIA BASICA (CSV261083);19-1241 - MARROM (Tortoise Shell TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261083.2 - SAIA BASICA (CSV261083);18-1663 - VERMELHO (Chinese Red TC);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261083.2 - SAIA BASICA (CSV261083);18-1663 - VERMELHO (Chinese Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261083.2 - SAIA BASICA (CSV261083);18-1663 - VERMELHO (Chinese Red TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261083.2 - SAIA BASICA (CSV261083);19-0000 - PRETO (Raven TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261082.1 - REGATA TORCIDA (CSV261082);19-1241 - MARROM (Tortoise Shell TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261082.1 - REGATA TORCIDA (CSV261082);19-3951 - AZUL (Clematis Blue TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261082.1 - REGATA TORCIDA (CSV261082);19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261082.1 - REGATA TORCIDA (CSV261082);19-1761 - VERMELHO  (Tango Red TC);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261082.1 - REGATA TORCIDA (CSV261082);19-1761 - VERMELHO  (Tango Red TC);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261078.C - COORDENADO REGATA E CALÇA;19-5621 - VERDE (Cilantro;M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261078.C - COORDENADO REGATA E CALÇA;19-5621 - VERDE (Cilantro;G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261078.C - COORDENADO REGATA E CALÇA;19-5621 - VERDE (Cilantro;GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261078.C - COORDENADO REGATA E CALÇA;19-3923 - AZUL MARINHO (Navy Blazer);PP;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261078.C - COORDENADO REGATA E CALÇA;19-3923 - AZUL MARINHO (Navy Blazer);P;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;1
CSV261078.C - COORDENADO REGATA E CALÇA;19-3923 - AZUL MARINHO (Navy Blazer);M;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;4
CSV261078.C - COORDENADO REGATA E CALÇA;19-3923 - AZUL MARINHO (Navy Blazer);G;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
CSV261078.C - COORDENADO REGATA E CALÇA;19-0000 - PRETO (Raven TC);GG;CARLOTA COSTA VERÃO 2026;FR SIMONE GOMES;2
